  #  z (Ang)     O                 H                 C 
  -5.33000     0.000000000000    0.000000000000    0.000000000000
  -5.31000     0.000000000000    0.000000000000    0.000000000000
  -5.29000     0.000000000000    0.000000000000    0.000000000000
  -5.27000     0.000000000000    0.000000000000    0.000000000000
  -5.25000     0.000000000000    0.000000000000    0.000000000000
  -5.23000     0.000000000000    0.000000000000    0.000000000000
  -5.21000     0.000000000000    0.000000000000    0.000000000000
  -5.19000     0.000000000000    0.000000000000    0.000000000000
  -5.17000     0.000000000000    0.000000000000    0.000000000000
  -5.15000     0.000000000000    0.000000000000    0.000000000000
  -5.13000     0.000000000000    0.000000000000    0.000000000000
  -5.11000     0.000000000000    0.000000000000    0.000000000000
  -5.09000     0.000000000000    0.000000000000    0.000000000000
  -5.07000     0.000000000000    0.000000000000    0.000000000000
  -5.05000     0.000000000000    0.000000000000    0.000000000000
  -5.03000     0.000000000000    0.000000000000    0.000000000000
  -5.01000     0.000000000000    0.000000000000    0.000000000000
  -4.99000     0.000000000000    0.000000000000    0.000000000000
  -4.97000     0.000000000000    0.000000000000    0.000000000000
  -4.95000     0.000000000000    0.000000000000    0.000000000000
  -4.93000     0.000000000000    0.000000000000    0.000000000000
  -4.91000     0.000000000000    0.000000000000    0.000000000000
  -4.89000     0.000000000000    0.000000000000    0.000000000000
  -4.87000     0.000000000000    0.000000000000    0.000000000000
  -4.85000     0.000000000000    0.000000000000    0.000000000000
  -4.83000     0.000000000000    0.000000000000    0.000000000000
  -4.81000     0.000000000000    0.000000000000    0.000000000000
  -4.79000     0.000000000000    0.000000000000    0.000000000000
  -4.77000     0.000000000000    0.000000000000    0.000000000000
  -4.75000     0.000000000000    0.000000000000    0.000000000000
  -4.73000     0.000000000000    0.000000000000    0.000000000000
  -4.71000     0.000000000000    0.000000000000    0.000000000000
  -4.69000     0.000000000000    0.000000000000    0.000000000000
  -4.67000     0.000000000000    0.000000000000    0.000000000000
  -4.65000     0.000000000000    0.000000000000    0.000000000000
  -4.63000     0.000000000000    0.000000000000    0.000000000000
  -4.61000     0.000000000000    0.000000000000    0.000000000000
  -4.59000     0.000000000000    0.000000000000    0.000000000000
  -4.57000     0.000000000000    0.000000000000    0.000000000000
  -4.55000     0.000000000000    0.000000000000    0.000000000000
  -4.53000     0.000000000000    0.000000000000    0.000000000000
  -4.51000     0.000000000000    0.000000000000    0.000000000000
  -4.49000     0.000000000000    0.000000000000    0.000000000000
  -4.47000     0.000000000000    0.000000000000    0.000000000000
  -4.45000     0.000000000000    0.000000000000    0.000000000000
  -4.43000     0.000000000000    0.000000000000    0.000000000000
  -4.41000     0.000000000000    0.000000000000    0.000000000000
  -4.39000     0.000000000000    0.000000000000    0.000000000000
  -4.37000     0.000000000000    0.000000000000    0.000000000000
  -4.35000     0.000000000000    0.000000000000    0.000000000000
  -4.33000     0.000000000000    0.000000000000    0.000000000000
  -4.31000     0.000000000000    0.000000000000    0.000000000000
  -4.29000     0.000000000000    0.000000000000    0.000000000000
  -4.27000     0.000000000000    0.000000000000    0.000000000000
  -4.25000     0.000000000000    0.000000000000    0.000000000000
  -4.23000     0.000000000000    0.000000000000    0.000000000000
  -4.21000     0.000000000000    0.000000000000    0.000000000000
  -4.19000     0.000000000000    0.000000000000    0.000000000000
  -4.17000     0.000000000000    0.000000000000    0.000000000000
  -4.15000     0.000000000000    0.000000000000    0.000000000000
  -4.13000     0.000000000000    0.000000000000    0.000000000000
  -4.11000     0.000000000000    0.000000000000    0.000000000000
  -4.09000     0.000000000000    0.000000000000    0.000000000000
  -4.07000     0.000000000000    0.000000000000    0.000000000000
  -4.05000     0.000000000000    0.000000000000    0.000000000000
  -4.03000     0.000000000000    0.000000000000    0.000000000000
  -4.01000     0.000000000000    0.000000000000    0.000000000000
  -3.99000     0.000000000000    0.000000000000    0.000000000000
  -3.97000     0.000000000000    0.000000000000    0.000000000000
  -3.95000     0.000000000000    0.000000000000    0.000000000000
  -3.93000     0.000000000000    0.000000000000    0.000000000000
  -3.91000     0.000000000000    0.000000000000    0.000000000000
  -3.89000     0.000000000000    0.000000000000    0.000000000000
  -3.87000     0.000000000000    0.000000000000    0.000000000000
  -3.85000     0.000000000000    0.000000000000    0.000000000000
  -3.83000     0.000000000000    0.000000000000    0.000000000000
  -3.81000     0.000000000000    0.000000000000    0.000000000000
  -3.79000     0.000000000000    0.000000000000    0.000000000000
  -3.77000     0.000000000000    0.000000000000    0.000000000000
  -3.75000     0.000000000000    0.000000000000    0.000000000000
  -3.73000     0.000000000000    0.000000000000    0.000000000000
  -3.71000     0.000000000000    0.000000000000    0.000000000000
  -3.69000     0.000000000000    0.000000000000    0.000000000000
  -3.67000     0.000000000000    0.000000000000    0.000000000000
  -3.65000     0.000000000000    0.000000000000    0.000000000000
  -3.63000     0.000000000000    0.000000000000    0.000000000000
  -3.61000     0.000000000000    0.000000000000    0.000000000000
  -3.59000     0.000000000000    0.000000000000    0.000000000000
  -3.57000     0.000000000000    0.000000000000    0.000000000000
  -3.55000     0.000000000000    0.000000000000    0.000000000000
  -3.53000     0.000000000000    0.000000000000    0.000000000000
  -3.51000     0.000000000000    0.000000000000    0.000000000000
  -3.49000     0.000000000000    0.000000000000    0.000000000000
  -3.47000     0.000000000000    0.000002581308    0.000000000000
  -3.45000     0.000000000000    0.000006268891    0.000000000000
  -3.43000     0.000000000000    0.000016594123    0.000000000000
  -3.41000     0.000000000000    0.000015487848    0.000000000000
  -3.39000     0.000000000000    0.000028025629    0.000000000000
  -3.37000     0.000000000000    0.000076701723    0.000000000000
  -3.35000     0.000000000000    0.000116527618    0.000000000000
  -3.33000     0.000000000000    0.000186960451    0.000000000000
  -3.31000     0.000000000000    0.000273987406    0.000000000000
  -3.29000     0.000000000000    0.000407846663    0.000000000000
  -3.27000     0.000000000000    0.000531749447    0.000000000000
  -3.25000     0.000000000000    0.000780292531    0.000000000000
  -3.23000     0.000000000000    0.001090418247    0.000000000000
  -3.21000     0.000000000000    0.001534403222    0.000000000000
  -3.19000     0.000000000000    0.001927130796    0.000000000000
  -3.17000     0.000000000000    0.002687879136    0.000000000000
  -3.15000     0.000000000000    0.003391101186    0.000000000000
  -3.13000     0.000000000000    0.004424361899    0.000000000000
  -3.11000     0.000000000000    0.005640895480    0.000000000000
  -3.09000     0.000000000000    0.007035539313    0.000000000000
  -3.07000     0.000000000000    0.008483284338    0.000000000000
  -3.05000     0.000000000000    0.010231198607    0.000000000000
  -3.03000     0.000000000000    0.011920111551    0.000000000000
  -3.01000     0.000000000000    0.013841342214    0.000000000000
  -2.99000     0.000000000000    0.016019966160    0.000000000000
  -2.97000     0.000000000000    0.017715516752    0.000000000000
  -2.95000     0.000000000000    0.020051969244    0.000000000000
  -2.93000     0.000000000000    0.022437835345    0.000000000000
  -2.91000     0.000000000000    0.024615353016    0.000000000000
  -2.89000     0.000000000000    0.027256768609    0.000000000000
  -2.87000     0.000000000000    0.028971494632    0.000000000000
  -2.85000     0.000000000000    0.031600003685    0.000000000000
  -2.83000     0.000000000000    0.033465920606    0.000000000000
  -2.81000     0.000000000000    0.035684370445    0.000000000000
  -2.79000     0.000000000000    0.038066180206    0.000000000000
  -2.77000     0.000000000000    0.040149664514    0.000000000000
  -2.75000     0.000000000000    0.042596375733    0.000000000000
  -2.73000     0.000000000000    0.044168761059    0.000000000000
  -2.71000     0.000000000000    0.045898237413    0.000000000000
  -2.69000     0.000000000000    0.047792917480    0.000000000000
  -2.67000     0.000000000000    0.049557057114    0.000000000000
  -2.65000     0.000000000000    0.051028402669    0.000000000000
  -2.63000     0.000000000000    0.052276280705    0.000000000000
  -2.61000     0.000000000000    0.052981346544    0.000000000000
  -2.59000     0.000000000000    0.054328051800    0.000000000000
  -2.57000     0.000000000000    0.054708979108    0.000000000000
  -2.55000     0.000000000000    0.056306439997    0.000000000000
  -2.53000     0.000000000000    0.058008996997    0.000000000000
  -2.51000     0.000000000000    0.059267569023    0.000000000000
  -2.49000     0.000011431507    0.060447226775    0.000000000000
  -2.47000     0.000034294521    0.061129429602    0.000000000000
  -2.45000     0.000024338047    0.062843049351    0.000000000000
  -2.43000     0.000119846442    0.064084289737    0.000000000000
  -2.41000     0.000304963101    0.065466395788    0.000000000000
  -2.39000     0.000587800705    0.067616625345    0.000000000000
  -2.37000     0.001024410515    0.069173522823    0.000000000000
  -2.35000     0.001566116435    0.071008095289    0.000000000000
  -2.33000     0.002695991819    0.072340050213    0.000000000000
  -2.31000     0.004345078868    0.073253095725    0.000000000000
  -2.29000     0.007201849299    0.075247340529    0.000000000000
  -2.27000     0.010984571782    0.077950338756    0.000000000000
  -2.25000     0.015531361432    0.079947164866    0.000000000000
  -2.23000     0.020919288729    0.082318280637    0.000000000000
  -2.21000     0.028645143550    0.083553252132    0.000000000000
  -2.19000     0.037316125855    0.085636736440    0.000000000000
  -2.17000     0.048249071478    0.087540635464    0.000000000000
  -2.15000     0.059599451479    0.088929379164    0.000000000000
  -2.13000     0.073045853569    0.090856141201    0.000000000000
  -2.11000     0.087033224064    0.093503825684    0.000000000000
  -2.09000     0.102337430393    0.095498808005    0.000000000000
  -2.07000     0.118169329827    0.097652356387    0.000005162616
  -2.05000     0.132151906464    0.099800742153    0.001187770435
  -2.03000     0.144317242274    0.101164410290    0.009946885970
  -2.01000     0.157596965620    0.103462880677    0.022039207639
  -1.99000     0.170886645440    0.104628894374    0.029054465246
  -1.97000     0.180825418727    0.106400040415    0.030976802184
  -1.95000     0.187347646507    0.108166392598    0.031674492858
  -1.93000     0.193708358159    0.109499453797    0.030918538375
  -1.91000     0.201874141614    0.110977437002    0.031039122334
  -1.89000     0.202992585491    0.112452838899    0.030793898075
  -1.87000     0.203521753630    0.113615902528    0.030665938950
  -1.85000     0.203166270644    0.114014161476    0.029561139129
  -1.83000     0.201506858362    0.115028615517    0.029536063566
  -1.81000     0.198461652448    0.115395898769    0.028127406918
  -1.79000     0.193901218742    0.116298619049    0.028240984471
  -1.77000     0.186858304264    0.116020575303    0.027402059373
  -1.75000     0.181201183420    0.116765835796    0.026616604227
  -1.73000     0.171086512430    0.116186885289    0.025863231051
  -1.71000     0.164005615849    0.115977430583    0.025734534409
  -1.69000     0.159282928498    0.115192712954    0.025181765741
  -1.67000     0.150933872175    0.114795191523    0.024117898090
  -1.65000     0.143664908869    0.114992845963    0.023856817224
  -1.63000     0.137536883695    0.114684564037    0.023708945152
  -1.61000     0.130505400723    0.114077956659    0.022675684438
  -1.59000     0.123419341526    0.112689212959    0.022745379755
  -1.57000     0.115253189312    0.113191830501    0.022664252932
  -1.55000     0.109283361442    0.112353274162    0.021795458413
  -1.53000     0.103756781030    0.112099199704    0.021607022930
  -1.51000     0.098083066063    0.111236674076    0.021565353244
  -1.49000     0.092113606952    0.111599163470    0.020929613961
  -1.47000     0.086698391541    0.110317359673    0.020952108217
  -1.45000     0.082855930216    0.110235864092    0.021016640916
  -1.43000     0.077924894433    0.109969620610    0.020255155059
  -1.41000     0.074741035404    0.108489793614    0.019701280115
  -1.39000     0.070754758348    0.108883996220    0.019440936766
  -1.37000     0.067332312707    0.108942628787    0.019621997083
  -1.35000     0.063039966275    0.108118822779    0.019810063809
  -1.33000     0.060992989037    0.108220968825    0.019956829606
  -1.31000     0.057618481974    0.107025085707    0.019363497526
  -1.29000     0.055837379459    0.106488173645    0.019158467920
  -1.27000     0.053686043627    0.105967855705    0.019414754927
  -1.25000     0.050331080753    0.105796751861    0.018553704333
  -1.23000     0.048630736302    0.106793874262    0.018450083255
  -1.21000     0.047069413725    0.105773520089    0.017969591210
  -1.19000     0.046060859817    0.104597181161    0.017378102921
  -1.17000     0.044839163620    0.103409041968    0.017126241013
  -1.15000     0.043571741395    0.102883561413    0.016127274820
  -1.13000     0.041724999906    0.103168242808    0.015812724003
  -1.11000     0.041854802822    0.102146044843    0.015660795590
  -1.09000     0.040242960360    0.101278725358    0.014978592763
  -1.07000     0.038575066639    0.100720056557    0.014592134081
  -1.05000     0.039208593372    0.099697489834    0.014327365633
  -1.03000     0.037607444900    0.099464065839    0.013680932360
  -1.01000     0.038205939596    0.097752658640    0.013574361215
  -0.99000     0.037447403804    0.097417826117    0.013507247208
  -0.97000     0.037025913085    0.096730460675    0.012487261792
  -0.95000     0.036814983346    0.094663939248    0.011966943853
  -0.93000     0.036462819184    0.093566145835    0.011421550350
  -0.91000     0.036576396736    0.092764096565    0.011392049687
  -0.89000     0.036372473404    0.091282057019    0.010938108239
  -0.87000     0.036310522013    0.089415033825    0.010406358793
  -0.85000     0.037060945122    0.088740574922    0.009895259810
  -0.83000     0.036444012512    0.087303523887    0.009408130116
  -0.81000     0.035925907122    0.085872741742    0.009273533342
  -0.79000     0.036032109508    0.083952617355    0.008959351284
  -0.77000     0.036210219759    0.082416370340    0.008038561846
  -0.75000     0.035692483128    0.080390043566    0.007781168564
  -0.73000     0.036870297089    0.079543374545    0.007569501308
  -0.71000     0.037206973403    0.077843767611    0.006830878464
  -0.69000     0.037965140436    0.075974900624    0.006256353057
  -0.67000     0.038226590060    0.075417706857    0.005710222038
  -0.65000     0.039032326912    0.073774519940    0.005444716073
  -0.63000     0.039045970969    0.072104044911    0.004779476127
  -0.61000     0.040028343038    0.070801590649    0.004256945638
  -0.59000     0.040403738972    0.070071818004    0.003902568926
  -0.57000     0.041101429647    0.069339095292    0.003753959338
  -0.55000     0.042497179754    0.068159068782    0.003431295838
  -0.53000     0.043150619434    0.067251554643    0.003048155981
  -0.51000     0.044331383462    0.066559026585    0.003005011262
  -0.49000     0.043454107503    0.065484464944    0.002490962213
  -0.47000     0.043294066407    0.064584694729    0.002191899244
  -0.45000     0.044687235206    0.063248314706    0.001910905431
  -0.43000     0.045685832642    0.062532923633    0.001786265131
  -0.41000     0.045414795302    0.061389404193    0.001732795180
  -0.39000     0.045720495920    0.060081049798    0.001588241932
  -0.37000     0.046243763926    0.060157382764    0.001205102074
  -0.35000     0.046340009839    0.059710447722    0.001123975252
  -0.33000     0.047128415051    0.059336895580    0.001024410515
  -0.31000     0.047309106611    0.058441181707    0.000998228676
  -0.29000     0.048788933607    0.057452909504    0.000769598540
  -0.27000     0.049245825121    0.057453647021    0.000819012150
  -0.25000     0.049026045184    0.057115126915    0.000774023639
  -0.23000     0.050563398472    0.056637953695    0.000802786785
  -0.21000     0.050481902892    0.055693932487    0.000683309102
  -0.19000     0.051352909960    0.055932519097    0.000709490939
  -0.17000     0.050527628918    0.055560073229    0.000792830312
  -0.15000     0.051963942438    0.055117563287    0.000720922446
  -0.13000     0.052427840360    0.055197215077    0.000622463984
  -0.11000     0.052689658741    0.054396272082    0.000584481881
  -0.09000     0.052840112121    0.054047057987    0.000597757179
  -0.07000     0.052323850523    0.053576891174    0.000574156649
  -0.05000     0.052406821137    0.053235052244    0.000579319265
  -0.03000     0.052543999219    0.053311016451    0.000565306450
  -0.01000     0.052623282250    0.052548055560    0.000563093900
   0.01000     0.052614432052    0.052546580527    0.000562356384
   0.03000     0.052557274517    0.053325766782    0.000566043967
   0.05000     0.052409771204    0.053231733420    0.000579319265
   0.07000     0.052321637974    0.053576522416    0.000574156649
   0.09000     0.052840112121    0.054046320471    0.000597757179
   0.11000     0.052691133774    0.054396272082    0.000584481881
   0.13000     0.052426365326    0.055201640176    0.000622095226
   0.15000     0.051967630020    0.055116088254    0.000720922446
   0.17000     0.050524678853    0.055561917020    0.000792830312
   0.19000     0.051353278718    0.055928093997    0.000709859698
   0.21000     0.050464940011    0.055675494572    0.000683309102
   0.23000     0.050571879913    0.056640903762    0.000802418028
   0.25000     0.049024938909    0.057121027048    0.000773654881
   0.27000     0.049240662506    0.057451803229    0.000819380909
   0.29000     0.048793727465    0.057448115647    0.000769967298
   0.31000     0.047307262819    0.058439706673    0.000997859918
   0.33000     0.047130996359    0.059341320680    0.001024410515
   0.35000     0.046337797289    0.059709710206    0.001123975252
   0.37000     0.046244501443    0.060155538972    0.001205102074
   0.39000     0.045720127162    0.060075149666    0.001587873174
   0.41000     0.045417745369    0.061398254391    0.001733532696
   0.43000     0.045684357609    0.062526654742    0.001784052581
   0.45000     0.044681703832    0.063253477321    0.001912380464
   0.47000     0.043297016474    0.064578057079    0.002191530486
   0.49000     0.043455582536    0.065478933569    0.002490962213
   0.51000     0.044333227254    0.066570089333    0.003003904986
   0.53000     0.043152463226    0.067248235819    0.003048893497
   0.55000     0.042495704721    0.068157224991    0.003431295838
   0.57000     0.041102904680    0.069341307843    0.003753590579
   0.59000     0.040401526423    0.070071080487    0.003902200168
   0.61000     0.040030924346    0.070799009341    0.004256945638
   0.63000     0.039043389660    0.072107732493    0.004779107369
   0.65000     0.039034908220    0.073780420072    0.005443978556
   0.67000     0.038228802609    0.075400743976    0.005711328312
   0.69000     0.037965140436    0.075981169516    0.006257090573
   0.71000     0.037207342161    0.077834548654    0.006829034673
   0.73000     0.036867347022    0.079545218336    0.007569132550
   0.75000     0.035695064436    0.080395206182    0.007780431047
   0.77000     0.036206163418    0.082415632824    0.008035980538
   0.79000     0.036031371991    0.083950404805    0.008962301350
   0.81000     0.035934757321    0.085879010633    0.009273533342
   0.83000     0.036435162313    0.087306842711    0.009408867632
   0.85000     0.037066476497    0.088725824590    0.009894153535
   0.87000     0.036308309463    0.089417615133    0.010404883759
   0.89000     0.036368048305    0.091272469305    0.010937739480
   0.91000     0.036582665627    0.092778109381    0.011390943413
   0.93000     0.036461344151    0.093555451844    0.011423394141
   0.95000     0.036812770796    0.094667258073    0.011969893919
   0.97000     0.037031075701    0.096730091917    0.012485418001
   0.99000     0.037441872430    0.097418194876    0.013504297142
   1.01000     0.038207783387    0.097755977465    0.013575098732
   1.03000     0.037607076142    0.099461853289    0.013678719810
   1.05000     0.039205274547    0.099702652449    0.014328471908
   1.07000     0.038589079453    0.100734438130    0.014597296697
   1.09000     0.040239641535    0.101278356600    0.014978592763
   1.11000     0.041857752889    0.102146782360    0.015661533107
   1.13000     0.041721312324    0.103165292742    0.015813092761
   1.15000     0.043576904011    0.102890199062    0.016125799787
   1.17000     0.044835844795    0.103401666803    0.017125872255
   1.19000     0.046061597334    0.104603081294    0.017378840438
   1.21000     0.047065726143    0.105773520089    0.017969222452
   1.23000     0.048624467411    0.106764373600    0.018446395672
   1.25000     0.050330711994    0.105794170553    0.018550385508
   1.27000     0.053693787550    0.105998462643    0.019417704994
   1.29000     0.055835535667    0.106488542403    0.019160680470
   1.31000     0.057618481974    0.107029879565    0.019361284976
   1.33000     0.060991514004    0.108218018758    0.019959410914
   1.35000     0.063038491242    0.108122510362    0.019808220017
   1.37000     0.067331206433    0.108938941204    0.019623103358
   1.39000     0.070751808281    0.108881414912    0.019440199250
   1.41000     0.074741035404    0.108491637405    0.019699805081
   1.43000     0.077925631951    0.109977364534    0.020257736367
   1.45000     0.082852611392    0.110228120167    0.021016640916
   1.47000     0.086695441475    0.110314040848    0.020951001941
   1.49000     0.092088162630    0.111574456664    0.020921870037
   1.51000     0.098080115997    0.111236674076    0.021567565793
   1.53000     0.103756781030    0.112094037088    0.021604810380
   1.55000     0.109279305101    0.112354749195    0.021796933446
   1.57000     0.115252451795    0.113191830501    0.022666096723
   1.59000     0.123417128976    0.112687000409    0.022746117271
   1.61000     0.130504663207    0.114071687769    0.022671628098
   1.63000     0.137536146178    0.114696364303    0.023709313911
   1.65000     0.143658639978    0.114991002172    0.023858661016
   1.67000     0.150934240933    0.114790397665    0.024119004364
   1.69000     0.159268915682    0.115197138053    0.025179921950
   1.71000     0.164002665783    0.115973743000    0.025733059377
   1.73000     0.171080612298    0.116191679146    0.025865074842
   1.75000     0.181199339628    0.116760673180    0.026614391677
   1.77000     0.186861254330    0.116025000402    0.027397634274
   1.79000     0.193895318610    0.116297881532    0.028246884603
   1.81000     0.198459439898    0.115395161252    0.028125563127
   1.83000     0.201506489604    0.115026402967    0.029534588533
   1.85000     0.203159264236    0.114029280566    0.029563351679
   1.87000     0.203522122388    0.113607789846    0.030661882609
   1.89000     0.202998485624    0.112448045041    0.030799798207
   1.91000     0.201869716515    0.110984074651    0.031038753576
   1.93000     0.193729377382    0.109493184907    0.030912638243
